bbsku,name,image_original,image_local,image_final,image2_original,image2_local,image2_final,tiling_image,tiling_image_local,tiling_image_final,manufacturer_name,manufacturer_url,manufacturer_collection,manufacturer_color,manufacturer_sku,material_label,sub_material_label,look_label,finish_label,gloss_level,texture_label,form_label,thickness,length,width,lrv,cof,wet_cof,generic_color,shade,shade_variation,edge,end,rating_value,rating_count,commercial,residential_warranty,commercial_warranty,light_commercial_warranty,install_type,sqft_per_carton,weight_per_carton,recommended_grout,notes,slip_resistance,walls,countertops,floors,cabinet_fronts,shower_floors,shower_walls,exterior_walls,exterior_floors,covered_walls,covered_floors,pool_lining
SHW_floortile_gray_20.16x5.79x0.3125_textured,glee chevron gray,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS63V_00500_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS63V_00500_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS63V_00500_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS63V_00500_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS63V_00500_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS63V_00500_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/glee-chevron-CS63V/gray,floor tile,gray,CS63V_00500,porcelain,,wood,,,textured                      ,,0.3125,20.16,5.79,,,0.42,grey,,,,,,,False,,,,,6.48 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_floortile_noce_20.16x5.79x0.3125_textured,glee chevron noce,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS63V_00700_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS63V_00700_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS63V_00700_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS63V_00700_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS63V_00700_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS63V_00700_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/glee-chevron-CS63V/noce,floor tile,noce,CS63V_00700,porcelain,,wood,,,textured                      ,,0.3125,20.16,5.79,,,0.42,brown,,,,,,,False,,,,,6.48 box,,,,False,True,False,True,False,False,True,True,True,False,False,False
SHW_decorativeaccents_amber_11.73x11.73x0.3125_matte,mercury glass amber,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS49P_00200_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS49P_00200_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS49P_00200_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20150129_BACKSPLASH_WALLTILEONLY_5_SQUARE?res=20&src=is(ShawIndustriesRender/CS49P_00200_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcis(ShawIndustriesRenderCS49P_00200_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcisShawIndustriesRenderCS49P_00200_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/mercury-glass-CS49P/amber,decorative accents,amber,CS49P_00200,glass,,glass,,,matte,,0.3125,11.73,11.73,,,,beige/tan,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_gilt_11.73x11.73x0.3125_matte,mercury glass gilt,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS49P_00250_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS49P_00250_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS49P_00250_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20150129_BACKSPLASH_WALLTILEONLY_5_SQUARE?res=20&src=is(ShawIndustriesRender/CS49P_00250_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcis(ShawIndustriesRenderCS49P_00250_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcisShawIndustriesRenderCS49P_00250_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/mercury-glass-CS49P/gilt,decorative accents,gilt,CS49P_00250,glass,,glass,,,matte,,0.3125,11.73,11.73,,,,beige/tan,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_bronzed_11.73x11.73x0.3125_matte,mercury glass bronzed,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS49P_00275_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS49P_00275_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS49P_00275_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20150129_BACKSPLASH_WALLTILEONLY_5_SQUARE?res=20&src=is(ShawIndustriesRender/CS49P_00275_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcis(ShawIndustriesRenderCS49P_00275_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcisShawIndustriesRenderCS49P_00275_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/mercury-glass-CS49P/bronzed,decorative accents,bronzed,CS49P_00275,glass,,glass,,,matte,,0.3125,11.73,11.73,,,,brown,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_ice_11.73x11.73x0.3125_matte,mercury glass ice,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS49P_00500_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS49P_00500_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS49P_00500_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20150129_BACKSPLASH_WALLTILEONLY_5_SQUARE?res=20&src=is(ShawIndustriesRender/CS49P_00500_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcis(ShawIndustriesRenderCS49P_00500_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcisShawIndustriesRenderCS49P_00500_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/mercury-glass-CS49P/ice,decorative accents,ice,CS49P_00500,glass,,glass,,,matte,,0.3125,11.73,11.73,,,,grey,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_pewter_11.73x11.73x0.3125_matte,mercury glass pewter,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS49P_00750_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS49P_00750_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS49P_00750_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20150129_BACKSPLASH_WALLTILEONLY_5_SQUARE?res=20&src=is(ShawIndustriesRender/CS49P_00750_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcis(ShawIndustriesRenderCS49P_00750_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20150129_BACKSPLASH_WALLTILEONLY_5_SQUAREres20srcisShawIndustriesRenderCS49P_00750_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/mercury-glass-CS49P/pewter,decorative accents,pewter,CS49P_00750,glass,,glass,,,matte,,0.3125,11.73,11.73,,,,brown,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_white_11.81x11.22x0.375_matte,geoscape chevron white,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00100_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00100_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00100_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00100_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00100_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00100_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/white,decorative accents,white,CS46X_00100,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,white,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_bone_11.81x11.22x0.375_matte,geoscape chevron bone,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00150_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00150_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00150_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00150_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00150_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00150_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/bone,decorative accents,bone,CS46X_00150,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,beige/tan,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_black/whiteblend_11.81x11.22x0.375_matte,geoscape chevron black/white blend,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00151_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00151_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00151_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00151_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00151_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00151_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/black/white-blend,decorative accents,black/white blend,CS46X_00151,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,beige/tan,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_taupe_11.81x11.22x0.375_matte,geoscape chevron taupe,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00250_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00250_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00250_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00250_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00250_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00250_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/taupe,decorative accents,taupe,CS46X_00250,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,beige/tan,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_lightgrey_11.81x11.22x0.375_matte,geoscape chevron light grey,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00500_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00500_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00500_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00500_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00500_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00500_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/light-grey,decorative accents,light grey,CS46X_00500,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,grey,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_coolblend_11.81x11.22x0.375_matte,geoscape chevron cool blend,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00510_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00510_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00510_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00510_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00510_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00510_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/cool-blend,decorative accents,cool blend,CS46X_00510,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,grey,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_warmblend_11.81x11.22x0.375_matte,geoscape chevron warm blend,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00520_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00520_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00520_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00520_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00520_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00520_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/warm-blend,decorative accents,warm blend,CS46X_00520,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,grey,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_darkgrey_11.81x11.22x0.375_matte,geoscape chevron dark grey,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00550_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00550_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00550_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00550_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00550_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00550_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/dark-grey,decorative accents,dark grey,CS46X_00550,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,grey,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
SHW_decorativeaccents_black_11.81x11.22x0.375_matte,geoscape chevron black,"https://shawfloors.scene7.com/is/image/ShawIndustries/CS46X_00555_MAIN?id=kcRrj3&amp;fmt=jpg&amp;fit=constrain,1&amp;wid=998&amp;hei=998","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriesCS46X_00555_MAINidkcRrj3amp;fmtjpgamp;fitconstrain,1amp;wid998amp;hei998.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/CS46X_00555_MAINidkcRrj3ampfmtjpgampfitconstrain1ampwid998amphei998.jpg,"https://shawfloors.scene7.com/is/image/ShawIndustries/?src=ir(ShawIndustriesRender/20140404_KITCHEN_2?res=20&src=is(ShawIndustriesRender/CS46X_00555_MAIN))&qlt=60&wid=1000&hei=550&fit=crop,0","D:\BBdata\product_images\httpsshawfloorsscene7comisimageShawIndustriessrcir(ShawIndustriesRender20140404_KITCHEN_2res20srcis(ShawIndustriesRenderCS46X_00555_MAIN))qlt60wid1000hei550fitcrop,0.jpg",https://pixidesk-development-media.s3.amazonaws.com/media/D%3A/BBdata/product_images/httpsshawfloorsscene7comisimageShawIndustriessrcirShawIndustriesRender20140404_KITCHEN_2res20srcisShawIndustriesRenderCS46X_00555_MAINqlt60wid1000hei550fitcrop0.jpg,,,,shaw,https://shawfloors.com/flooring/tile/details/geoscape-chevron-CS46X/black,decorative accents,black,CS46X_00555,ceramic,,geometric pattern,,,matte,mosaic,0.375,11.81,11.22,,,,grey,,,,,,,False,,,,,1 each,,,,False,True,False,False,False,False,False,False,False,False,False,False
