Hickory Solid Hardwood - Autumn Apple,5.0,0.75,Hickory,APH5404,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5404_4?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5404.html
Hickory Solid Hardwood - Bark Brown,2.25,0.75,Hickory,SAHTCM9L403,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L403_Classic_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L403.html
Hickory Solid Hardwood - Bark Brown,3.25,0.75,Hickory,SAHTCM9L403,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L403_Classic_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L403.html
Hickory Solid Hardwood - Bark Brown,5.0,0.75,Hickory,SAHTCM9L403,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L403_Classic_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L403.html
Hickory Solid Hardwood - Blackened Brown,5.0,0.75,Hickory,APH5409,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5409?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5409.html
Hickory Solid Hardwood - Blackened Brown,3.25,0.75,Hickory,APH3409,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5409?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3409.html
Hickory Solid Hardwood - Brick Shade,2.25,0.75,Hickory,SAHTCM9L402,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L402_Classic_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L402.html
Hickory Solid Hardwood - Brick Shade,3.25,0.75,Hickory,SAHTCM9L402,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L402_Classic_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L402.html
Hickory Solid Hardwood - Brick Shade,5.0,0.75,Hickory,SAHTCM9L402,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L402_Classic_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L402.html
Hickory Solid Hardwood - Candy Apple,5.0,0.75,Hickory,SAS509,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS509_3C?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS509.html
Hickory Solid Hardwood - Candy Apple,3.25,0.75,Hickory,SAS309,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS309_4A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS309.html
Hickory Solid Hardwood - Clover Honey,3.25,0.75,Hickory,SAS310,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS310_2A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS310.html
Hickory Solid Hardwood - Clover Honey,5.0,0.75,Hickory,SAS510,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS510_2C?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS510.html
Hickory Solid Hardwood - Country Natural,3.25,0.75,Hickory,APH3401,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5401?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3401.html
Hickory Solid Hardwood - Country Natural,5.0,0.75,Hickory,APH5401,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5401?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5401.html
Hickory Solid Hardwood - Dark Sky,2.25,0.75,Hickory,SAHTCM9L405,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L405_Classic_2D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L405.html
Hickory Solid Hardwood - Dark Sky,3.25,0.75,Hickory,SAHTCM9L405,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L405_Classic_2D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L405.html
Hickory Solid Hardwood - Dark Sky,5.0,0.75,Hickory,SAHTCM9L405,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L405_Classic_2D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L405.html
Hickory Solid Hardwood - Eagle Landing,3.25,0.75,Hickory,APH3403,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5403_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3403.html
Hickory Solid Hardwood - Eagle Landing,5.0,0.75,Hickory,APH5403,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5403_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5403.html
Hickory Solid Hardwood - Evolving Mocha,3.25,0.75,Hickory,SAHRR39L4EM,Rustic Restorations,Solid,Low Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHRR39L4EM_2A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/rustic-restorations/item/SAHRR39L4EM.html
Hickory Solid Hardwood - Forest Berrie,5.0,0.75,Hickory,APH5407,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5407?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5407.html
Hickory Solid Hardwood - Forest Berrie,3.25,0.75,Hickory,APH3407,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5407?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3407.html
Hickory Solid Hardwood - Gold Rush,3.25,0.75,Hickory,SAS307,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS307_5D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS307.html
Hickory Solid Hardwood - Gold Rush,5.0,0.75,Hickory,SAS507,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS507_3D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS507.html
Hickory Solid Hardwood - Inspired Gray,3.25,0.75,Hickory,SAHRR39L4IG,Rustic Restorations,Solid,Low Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHRR39L4IG_1B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/rustic-restorations/item/SAHRR39L4IG.html
Hickory Solid Hardwood - Lake Forest,5.0,0.75,Hickory,APH5405,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5405?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5405.html
Hickory Solid Hardwood - Lake Forest,3.25,0.75,Hickory,APH3405,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5405?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3405.html
Hickory Solid Hardwood - Layered Steel,2.25,0.75,Hickory,SAHTCM9L404,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L404_Classic_1C?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L404.html
Hickory Solid Hardwood - Layered Steel,3.25,0.75,Hickory,SAHTCM9L404,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L404_Classic_1C?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L404.html
Hickory Solid Hardwood - Layered Steel,5.0,0.75,Hickory,SAHTCM9L404,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L404_Classic_1C?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L404.html
Hickory Solid Hardwood - Light Black,3.25,0.75,Hickory,APH3408,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5408_1B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3408.html
Hickory Solid Hardwood - Light Black,5.0,0.75,Hickory,APH5408,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5408_1B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5408.html
Hickory Solid Hardwood - Mill Creek,5.0,0.75,Hickory,SAHP59L402H,Paragon,Solid,Low Gloss,Scraped Edge / Scraped Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHP59L402H_1D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/paragon/item/SAHP59L402H.html
Hickory Solid Hardwood - Monument Valley,3.25,0.75,Hickory,SAS324,American Scrape Hardwood,Solid,Low Gloss,Scraped Edge / Scraped Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS524_2A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS324.html
Hickory Solid Hardwood - Monument Valley,5.0,0.75,Hickory,SAS524,American Scrape Hardwood,Solid,Low Gloss,Scraped Edge / Scraped Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS524_2A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS524.html
Hickory Solid Hardwood - Mystic Taupe,3.25,0.75,Hickory,APH3400,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5400_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3400.html
Hickory Solid Hardwood - Mystic Taupe,5.0,0.75,Hickory,APH5400,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5400_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5400.html
Hickory Solid Hardwood - Rawhide,5.0,0.75,Hickory,SAHP59L401H,Paragon,Solid,Low Gloss,Scraped Edge / Scraped Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHP59L401H_2B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/paragon/item/SAHP59L401H.html
Hickory Solid Hardwood - River House,3.25,0.75,Hickory,SAS308,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS308_4B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS308.html
Hickory Solid Hardwood - River House,5.0,0.75,Hickory,SAS508,American Scrape Hardwood,Solid,Medium Gloss,Scraped Edge / Micro Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS508_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS508.html
Hickory Solid Hardwood - Rolling Terrain,5.0,0.75,Hickory,SAS523,American Scrape Hardwood,Solid,Low Gloss,Scraped Edge / Scraped Ends,9 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS523_2A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS523.html
Hickory Solid Hardwood - Rolling Terrain,3.25,0.75,Hickory,SAS323,American Scrape Hardwood,Solid,Low Gloss,Scraped Edge / Scraped Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAS523_2A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/SAS323.html
Hickory Solid Hardwood - Sweet Tea,5.0,0.75,Hickory,APH5402,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5402_3A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5402.html
Hickory Solid Hardwood - Sweet Tea,3.25,0.75,Hickory,APH3402,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5402_3A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3402.html
Hickory Solid Hardwood - Warmth of Wood,2.25,0.75,Hickory,SAHTCM9L401,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L401_Classic_1A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L401.html
Hickory Solid Hardwood - Warmth of Wood,3.25,0.75,Hickory,SAHTCM9L401,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L401_Classic_1A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L401.html
Hickory Solid Hardwood - Warmth of Wood,5.0,0.75,Hickory,SAHTCM9L401,TimberCuts,Solid,Low Gloss,Beveled Edge / Beveled Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/SAHTCM9L401_Classic_1A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/SAHTCM9L401.html
Hickory Solid Hardwood - Whisper Harvest,3.25,0.75,Hickory,APH3406,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5406_3B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH3406.html
Hickory Solid Hardwood - Whisper Harvest,5.0,0.75,Hickory,APH5406,Prime Harvest Hickory Solid,Solid,Medium Gloss,Micro Edge / Micro Ends,8 1/4 - 84,https://s7d2.scene7.com/is/image/ArmstrongFlooring/APH5406_3B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/prime-harvest-hickory-solid/item/APH5406.html
Maple Engineered Hardwood - Blue Ridge,5.0,0.375,Maple,HCM411BD,Heritage Classics Collection,Engineered,Medium Gloss,Square Edge / Square Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/HCM411BD?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/heritage-classics-collection/item/HCM411BD.html
Maple Engineered Hardwood - Burnt Cinnamon,5.0,0.5,Maple,ERH5307,Rural Living,Engineered,Low Gloss,Beveled Edge / Beveled Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/ERH5307_4B?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/rural-living/item/ERH5307.html
Maple Engineered Hardwood - Cocoa Brown,5.0,0.5,Maple,MCM441CO,Metro Classics,Engineered,Medium Gloss,Micro Edge / Micro Ends,9 - 46 1/2,https://s7d2.scene7.com/is/image/ArmstrongFlooring/MCM441CO_6?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/metro-classics/item/MCM441CO.html
Maple Engineered Hardwood - Depth of Dark Gray,6.75,0.5,Maple,EAMAC75L402,Artisan Collective,Engineered,Low Gloss,Micro Edge / Micro Ends,11 - 46.5,https://s7d2.scene7.com/is/image/ArmstrongFlooring/EAMAC75L402_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artisan-collective/item/EAMAC75L402.html
Maple Engineered Hardwood - Durango,5.0,0.375,Maple,HCM411DU,Heritage Classics Collection,Engineered,Medium Gloss,Square Edge / Square Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/HCM411DU?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/heritage-classics-collection/item/HCM411DU.html
Maple Engineered Hardwood - Foliage Brown,5.0,0.375,Maple,ESP5243,Performance Plus,Engineered,High Gloss,Micro Edge / Micro Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/ESP5243_4?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/performance-plus/item/ESP5243.html
Maple Engineered Hardwood - Forest Floor,5.75,0.5,Maple,EAMAS65L404H,American Scrape Hardwood,Engineered,Low Gloss,Scraped Edge / Micro Ends,9 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/EAMAS65L404H_2?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/american-scrape-hardwood/item/EAMAS65L404H.html
Maple Engineered Hardwood - Gray Timber,3.5,0.5,Maple,EAMTCM5L401,TimberCuts,Engineered,Low Gloss,Micro Edge / Micro Ends,12 - 82.6,https://s7d2.scene7.com/is/image/ArmstrongFlooring/EAMTCM5L401_3D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/EAMTCM5L401.html
Maple Engineered Hardwood - Gray Timber,5.5,0.5,Maple,EAMTCM5L401,TimberCuts,Engineered,Low Gloss,Micro Edge / Micro Ends,12 - 82.6,https://s7d2.scene7.com/is/image/ArmstrongFlooring/EAMTCM5L401_3D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/EAMTCM5L401.html
Maple Engineered Hardwood - Gray Timber,7.5,0.5,Maple,EAMTCM5L401,TimberCuts,Engineered,Low Gloss,Micro Edge / Micro Ends,12 - 82.6,https://s7d2.scene7.com/is/image/ArmstrongFlooring/EAMTCM5L401_3D?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artistic-timbers-timbercuts/item/EAMTCM5L401.html
Maple Engineered Hardwood - Misty Forest,5.0,0.375,Maple,ESP5311LG,Performance Plus,Engineered,Low Gloss,Micro Edge / Micro Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/ESP5311LG_3?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/performance-plus/item/ESP5311LG.html
Maple Engineered Hardwood - Natural,5.0,0.5,Maple,MCM441NA,Metro Classics,Engineered,Medium Gloss,Micro Edge / Micro Ends,9 - 46 1/2,https://s7d2.scene7.com/is/image/ArmstrongFlooring/MCM441NA_5A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/metro-classics/item/MCM441NA.html
Maple Engineered Hardwood - Natural,5.0,0.375,Maple,ESP5240,Performance Plus,Engineered,High Gloss,Micro Edge / Micro Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/ESP5240_4A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/performance-plus/item/ESP5240.html
Maple Engineered Hardwood - Natural,5.0,0.375,Maple,ESP5240LG,Performance Plus,Engineered,Low Gloss,Micro Edge / Micro Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/ESP5240LG_3A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/performance-plus/item/ESP5240LG.html
Maple Engineered Hardwood - Natural,3.0,0.5,Maple,MCM241NA,Metro Classics,Engineered,Medium Gloss,Micro Edge / Micro Ends,9 - 46 1/2,https://s7d2.scene7.com/is/image/ArmstrongFlooring/MCM241NA_5A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/metro-classics/item/MCM241NA.html
Maple Engineered Hardwood - Raisin,5.0,0.5,Maple,0559RA,Artesian Classics,Engineered,Medium Gloss,Micro Edge / Micro Ends,9 - 46 1/2,https://s7d2.scene7.com/is/image/ArmstrongFlooring/0559RA_6?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/artesian-classics-color-wash-collection/item/0559RA.html
Maple Engineered Hardwood - Rich Brown,5.0,0.5,Maple,ERH5308,Rural Living,Engineered,Low Gloss,Beveled Edge / Beveled Ends,10 - 48,https://s7d2.scene7.com/is/image/ArmstrongFlooring/ERH5308_3A?wid=350&hei=250&fit=crop&defaultImage=ImageNotAvailable,https://www.armstrongflooring.com/residential/en-us/hardwood-flooring/rural-living/item/ERH5308.html
